procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 KST
 0  0      0 31630060   5504 6201416    0    0     0     0  799 1336  0  0 100  0  0 2025-08-25 14:11:29
 0  0      0 31630060   5504 6201416    0    0     0     0  855 1390  0  0 100  0  0 2025-08-25 14:11:30
 0  0      0 31630060   5504 6201416    0    0     0     0  941 1431  0  0 100  0  0 2025-08-25 14:11:31
 0  0      0 31630060   5504 6201416    0    0     0     4  837 1356  0  0 100  0  0 2025-08-25 14:11:32
 0  0      0 31630060   5504 6201416    0    0     0    44  956 1453  0  0 100  0  0 2025-08-25 14:11:33
 1  0      0 31630060   5504 6201416    0    0     0    21  854 1408  0  0 100  0  0 2025-08-25 14:11:34
 0  0      0 31618468   5504 6201416    0    0     0     0 1230 1647  0  0 100  0  0 2025-08-25 14:11:35
 0  0      0 31618672   5504 6201420    0    0     0     0  799 1409  0  0 100  0  0 2025-08-25 14:11:36
 0  0      0 31618672   5504 6201424    0    0     0     0 1163 1584  0  0 99  0  0 2025-08-25 14:11:37
 0  0      0 31619784   5504 6201424    0    0     0   116 1583 1838  1  0 99  0  0 2025-08-25 14:11:38
 0  0      0 31620772   5504 6201428    0    0     0     0  909 1427  0  0 100  0  0 2025-08-25 14:11:39
 0  0      0 31621340   5504 6201428    0    0     0     0 1067 1514  0  0 100  0  0 2025-08-25 14:11:40
 0  0      0 31621340   5504 6201436    0    0     0     0 1260 1671  0  0 99  0  0 2025-08-25 14:11:41
 0  0      0 31621088   5504 6201436    0    0     0     0  815 1350  0  0 100  0  0 2025-08-25 14:11:42
 0  0      0 31621088   5504 6201436    0    0     0    80 1018 1475  0  0 100  0  0 2025-08-25 14:11:43
 1  0      0 31621088   5504 6201436    0    0     0     8  834 1370  0  0 100  0  0 2025-08-25 14:11:44
 0  0      0 31621088   5504 6201436    0    0     0    16 2109 2365  0  0 100  0  0 2025-08-25 14:11:45
 0  0      0 31621088   5504 6201436    0    0     0     0 2644 3329  0  0 100  0  0 2025-08-25 14:11:46
 0  0      0 31621088   5504 6201436    0    0     0     0  858 1394  0  0 100  0  0 2025-08-25 14:11:47
 0  0      0 31621088   5504 6201436    0    0     0    44  844 1373  0  0 100  0  0 2025-08-25 14:11:48
 0  0      0 31621088   5504 6201436    0    0     0     0  816 1344  0  0 100  0  0 2025-08-25 14:11:49
 0  0      0 31621088   5504 6201436    0    0     0     4  867 1388  0  0 100  0  0 2025-08-25 14:11:50
 0  0      0 31621088   5504 6201436    0    0     0     0  854 1427  0  0 100  0  0 2025-08-25 14:11:51
 0  0      0 31621088   5504 6201436    0    0     0     0  831 1347  0  0 100  0  0 2025-08-25 14:11:52
 0  0      0 31621088   5504 6201436    0    0     0    44  850 1366  0  0 100  0  0 2025-08-25 14:11:53
 0  0      0 31621088   5504 6201436    0    0     0     0  818 1357  0  0 100  0  0 2025-08-25 14:11:54
 0  0      0 31621088   5504 6201436    0    0     0    16  858 1402  0  0 100  0  0 2025-08-25 14:11:55
 0  0      0 31621088   5504 6201436    0    0     0     4  916 1412  0  0 100  0  0 2025-08-25 14:11:56
 0  0      0 31619324   5504 6201436    0    0     0     0  985 1424  0  0 100  0  0 2025-08-25 14:11:57
 0  0      0 31619072   5504 6201436    0    0     0    48  870 1390  0  0 100  0  0 2025-08-25 14:11:58
 0  0      0 31619072   5504 6201436    0    0     0     0 1048 1742  0  0 100  0  0 2025-08-25 14:11:59
 0  0      0 31619072   5504 6201564    0    0     0    16 2505 2939  0  0 100  0  0 2025-08-25 14:12:00
 0  0      0 31619072   5504 6201564    0    0     0     0  867 1387  0  0 100  0  0 2025-08-25 14:12:01
 0  0      0 31619072   5504 6201564    0    0     0    12  834 1372  0  0 100  0  0 2025-08-25 14:12:02
 0  0      0 31619072   5504 6201564    0    0     0    44  844 1419  0  0 100  0  0 2025-08-25 14:12:03
 0  0      0 31619072   5504 6201564    0    0     0     9  817 1379  0  0 100  0  0 2025-08-25 14:12:04
 0  0      0 31619072   5504 6201564    0    0     0     0  815 1336  0  0 100  0  0 2025-08-25 14:12:05
 0  0      0 31619072   5504 6201564    0    0     0     0  847 1394  0  0 100  0  0 2025-08-25 14:12:06
 0  0      0 31619072   5504 6201564    0    0     0     0  838 1396  0  0 100  0  0 2025-08-25 14:12:07
 0  0      0 31619072   5504 6201564    0    0     0    44  865 1410  0  0 100  0  0 2025-08-25 14:12:08
 0  0      0 31619072   5504 6201564    0    0     0     0  802 1344  0  0 100  0  0 2025-08-25 14:12:09
 0  0      0 31619072   5504 6201564    0    0     0     0  830 1431  0  0 100  0  0 2025-08-25 14:12:10
 0  0      0 31619072   5504 6201564    0    0     0     0  939 1474  0  0 100  0  0 2025-08-25 14:12:11
 1  0      0 31619072   5504 6201564    0    0     0     0  908 1387  0  0 100  0  0 2025-08-25 14:12:12
 0  0      0 31619072   5504 6201564    0    0     0     0  826 1345  0  0 100  0  0 2025-08-25 14:12:13
 0  0      0 31630500   5504 6201564    0    0     0    68  967 1441  0  0 100  0  0 2025-08-25 14:12:14
 0  0      0 31630500   5504 6201564    0    0     0     0  850 1399  0  0 100  0  0 2025-08-25 14:12:15
 1  0      0 31630500   5504 6201564    0    0     0     0  856 1390  0  0 100  0  0 2025-08-25 14:12:16
 0  0      0 31629492   5504 6201564    0    0     0     0  917 1391  0  0 100  0  0 2025-08-25 14:12:17
 0  0      0 31629240   5504 6201564    0    0     0     0  788 1351  0  0 100  0  0 2025-08-25 14:12:18
 0  0      0 31629240   5504 6201564    0    0     0    56  851 1420  0  0 100  0  0 2025-08-25 14:12:19
 0  0      0 31628988   5504 6201568    0    0     0     8  813 1356  0  0 100  0  0 2025-08-25 14:12:20
 0  0      0 31628988   5504 6201568    0    0     0     0  795 1384  0  0 100  0  0 2025-08-25 14:12:21
 0  0      0 31628988   5504 6201568    0    0     0     0  777 1344  0  0 100  0  0 2025-08-25 14:12:22
 0  0      0 31628988   5504 6201568    0    0     0     0 3962 4374  0  0 100  0  0 2025-08-25 14:12:23
 0  0      0 31628988   5504 6201568    0    0     0    60  899 1400  0  0 100  0  0 2025-08-25 14:12:24
 0  0      0 31628988   5504 6201568    0    0     0   112  873 1458  0  0 100  0  0 2025-08-25 14:12:25
 0  0      0 31628988   5504 6201568    0    0     0     8  908 1416  0  0 100  0  0 2025-08-25 14:12:26
 0  0      0 31628988   5504 6201568    0    0     0     0  876 1414  0  0 100  0  0 2025-08-25 14:12:27
 1  0      0 31628988   5504 6201568    0    0     0     0  873 1377  0  0 100  0  0 2025-08-25 14:12:28
 0  0      0 31628988   5504 6201568    0    0     0    60  862 1378  0  0 100  0  0 2025-08-25 14:12:29
 0  0      0 31628988   5504 6201568    0    0     0     0 1192 1711  0  0 99  0  0 2025-08-25 14:12:30
 0  0      0 31628988   5504 6201568    0    0     0     0 1185 1600  0  0 100  0  0 2025-08-25 14:12:31
 0  0      0 31628736   5504 6201568    0    0     0    12 1302 1668  0  0 99  0  0 2025-08-25 14:12:32
 0  0      0 31628736   5504 6201568    0    0     0     0  849 1375  0  0 100  0  0 2025-08-25 14:12:33
 0  0      0 31628736   5504 6201568    0    0     0   320  858 1431  0  0 100  0  0 2025-08-25 14:12:34
 0  0      0 31628736   5504 6201568    0    0     0     0  852 1423  0  0 100  0  0 2025-08-25 14:12:35
 0  0      0 31628736   5504 6201568    0    0     0    16 1172 1609  0  0 100  0  0 2025-08-25 14:12:36
 0  0      0 31628736   5504 6201568    0    0     0     0 1197 1595  0  0 100  0  0 2025-08-25 14:12:37
 0  0      0 31626720   5504 6201572    0    0     0     4 1413 1901  0  0 99  0  0 2025-08-25 14:12:38
 0  0      0 31610872   5504 6201572    0    0     0    76 1152 1605  0  0 99  0  0 2025-08-25 14:12:39
 0  0      0 31610872   5504 6201572    0    0     0     0 1422 1833  1  0 99  0  0 2025-08-25 14:12:40
 0  0      0 31610648   5504 6201576    0    0     0     0 1681 1888  0  0 100  0  0 2025-08-25 14:12:41
 0  0      0 31610648   5504 6201576    0    0     0    24 1819 1973  0  0 100  0  0 2025-08-25 14:12:42
 0  0      0 31610648   5504 6201576    0    0     0     0 1666 1889  0  0 100  0  0 2025-08-25 14:12:43
 0  0      0 31610648   5504 6201576    0    0     0    80  955 1465  0  0 100  0  0 2025-08-25 14:12:44
 0  0      0 31610648   5504 6201576    0    0     0     0  854 1357  0  0 100  0  0 2025-08-25 14:12:45
 0  0      0 31610648   5504 6201580    0    0     0     0 4023 4389  0  0 100  0  0 2025-08-25 14:12:46
 0  0      0 31610648   5504 6201580    0    0     0     0  812 1382  0  0 100  0  0 2025-08-25 14:12:47
 0  0      0 31610648   5504 6201580    0    0     0     0  924 1433  0  0 100  0  0 2025-08-25 14:12:48
 0  0      0 31610648   5504 6201580    0    0     0    72  853 1417  0  0 100  0  0 2025-08-25 14:12:49
 0  0      0 31610648   5504 6201580    0    0     0     4  899 1410  0  0 100  0  0 2025-08-25 14:12:50
 0  0      0 31610648   5504 6201580    0    0     0     0  881 1439  0  0 100  0  0 2025-08-25 14:12:51
 0  0      0 31610648   5504 6201580    0    0     0     0 1091 1552  0  0 100  0  0 2025-08-25 14:12:52
 0  0      0 31610648   5504 6201580    0    0     0     8  813 1379  0  0 100  0  0 2025-08-25 14:12:53
 0  0      0 31610648   5504 6201580    0    0     0     0  833 1361  0  0 100  0  0 2025-08-25 14:12:54
 0  0      0 31610648   5504 6201580    0    0     0    68  879 1407  0  0 100  0  0 2025-08-25 14:12:55
 0  0      0 31611692   5504 6201580    0    0     0     8 1180 2262  1  0 99  0  0 2025-08-25 14:12:56
 0  0      0 31609928   5504 6201580    0    0     0    36  940 1448  0  0 100  0  0 2025-08-25 14:12:57
 0  0      0 31609928   5504 6201580    0    0     0     0  813 1394  0  0 100  0  0 2025-08-25 14:12:58
 0  0      0 31609928   5504 6201580    0    0     0     0  836 1388  0  0 100  0  0 2025-08-25 14:12:59
 0  0      0 31612364   5504 6201456    0    0     0    76 2690 3308  0  0 100  0  0 2025-08-25 14:13:00
 0  0      0 31612364   5504 6201456    0    0     0     0  849 1406  0  0 100  0  0 2025-08-25 14:13:01
 0  0      0 31612364   5504 6201456    0    0     0     8  863 1412  0  0 100  0  0 2025-08-25 14:13:02
 0  0      0 31612364   5504 6201456    0    0     0     0  835 1410  0  0 100  0  0 2025-08-25 14:13:03
 0  0      0 31612364   5504 6201456    0    0     0    16  782 1361  0  0 100  0  0 2025-08-25 14:13:04
 0  0      0 31612364   5504 6201456    0    0     0    48  919 1434  0  0 100  0  0 2025-08-25 14:13:05
 0  0      0 31613460   5504 6201456    0    0     0     0  853 1394  0  0 100  0  0 2025-08-25 14:13:06
 0  0      0 31613460   5504 6201456    0    0     0     0  837 1400  0  0 100  0  0 2025-08-25 14:13:07
 0  0      0 31611788   5504 6201456    0    0     0     4  855 1379  0  0 100  0  0 2025-08-25 14:13:08
 0  0      0 31612160   5504 6201456    0    0     0     0  784 1333  0  0 100  0  0 2025-08-25 14:13:09
 0  0      0 31613120   5504 6201456    0    0     0    52  878 1470  0  0 100  0  0 2025-08-25 14:13:10
 0  0      0 31613120   5504 6201456    0    0     0     8  926 1457  0  0 100  0  0 2025-08-25 14:13:11
 0  0      0 31613120   5504 6201456    0    0     0     0  832 1376  0  0 100  0  0 2025-08-25 14:13:12
 0  0      0 31613120   5504 6201456    0    0     0     8  831 1357  0  0 100  0  0 2025-08-25 14:13:13
 0  0      0 31613120   5504 6201456    0    0     0     4  816 1361  0  0 100  0  0 2025-08-25 14:13:14
 0  0      0 31613120   5504 6201456    0    0     0    40  914 1430  0  0 100  0  0 2025-08-25 14:13:15
 0  0      0 31613368   5504 6201456    0    0     0     0  840 1395  0  0 100  0  0 2025-08-25 14:13:16
 0  0      0 31612360   5504 6201456    0    0     0     0  931 1394  0  0 100  0  0 2025-08-25 14:13:17
 0  0      0 31612360   5504 6201456    0    0     0     0  809 1361  0  0 100  0  0 2025-08-25 14:13:18
 0  0      0 31612360   5504 6201456    0    0     0     0  881 1398  0  0 100  0  0 2025-08-25 14:13:19
 0  0      0 31612360   5504 6201456    0    0     0    64 2606 2918  0  0 100  0  0 2025-08-25 14:13:20
 0  0      0 31612360   5504 6201648    0    0     0     0  968 1452  0  0 100  0  0 2025-08-25 14:13:21
 0  0      0 31612360   5504 6201648    0    0     0     0  889 1431  0  0 100  0  0 2025-08-25 14:13:22
 2  0      0 31612360   5504 6201648    0    0     0     0  787 1387  0  0 100  0  0 2025-08-25 14:13:23
 0  0      0 31612360   5504 6201648    0    0     0     0  805 1353  0  0 100  0  0 2025-08-25 14:13:24
 0  0      0 31612360   5504 6201648    0    0     0    76 1360 2423  1  0 99  0  0 2025-08-25 14:13:25
 0  0      0 31612360   5504 6201656    0    0     0     4 1480 2146  1  0 99  0  0 2025-08-25 14:13:26
 0  0      0 31609588   5504 6201656    0    0     0    12 1238 1847  0  0 99  0  0 2025-08-25 14:13:27
 0  0      0 31609616   5504 6201656    0    0     0     0 1280 1896  1  0 99  0  0 2025-08-25 14:13:28
 0  0      0 31610120   5504 6201656    0    0     0     0  790 1363  0  0 100  0  0 2025-08-25 14:13:29
 0  0      0 31610120   5504 6201656    0    0     0   108  860 1417  0  0 100  0  0 2025-08-25 14:13:30
 0  0      0 31610120   5504 6201656    0    0     0     0  876 1416  0  0 100  0  0 2025-08-25 14:13:31
 0  0      0 31610120   5504 6201656    0    0     0     4  842 1407  0  0 100  0  0 2025-08-25 14:13:32
 0  0      0 31610120   5504 6201656    0    0     0     0  834 1383  0  0 100  0  0 2025-08-25 14:13:33
 0  0      0 31610120   5504 6201656    0    0     0   268  801 1361  0  0 100  0  0 2025-08-25 14:13:34
 1  0      0 31610120   5504 6201656    0    0     0    60  908 1433  0  0 100  0  0 2025-08-25 14:13:35
 0  0      0 31610184   5504 6201656    0    0     0     0  864 1393  0  0 100  0  0 2025-08-25 14:13:36
 0  0      0 31610184   5504 6201656    0    0     0     0  807 1339  0  0 100  0  0 2025-08-25 14:13:37
 0  0      0 31610184   5504 6201660    0    0     0     8  927 1415  0  0 100  0  0 2025-08-25 14:13:38
 0  0      0 31610184   5504 6201660    0    0     0     0 1747 2041  1  0 99  0  0 2025-08-25 14:13:39
 0  0      0 31610184   5504 6201668    0    0     0     0 1614 1898  1  0 99  0  0 2025-08-25 14:13:40
 0  0      0 31610184   5504 6201668    0    0     0    80  832 1382  0  0 100  0  0 2025-08-25 14:13:41
 0  0      0 31610184   5504 6201668    0    0     0     0 1167 1567  0  0 100  0  0 2025-08-25 14:13:42
 0  0      0 31610184   5504 6201676    0    0     0     0 4003 4388  0  0 100  0  0 2025-08-25 14:13:43
 0  0      0 31610184   5504 6201676    0    0     0     4  904 1376  0  0 100  0  0 2025-08-25 14:13:44
 0  0      0 31610184   5504 6201676    0    0     0    32  825 1361  0  0 100  0  0 2025-08-25 14:13:45
 0  0      0 31610184   5504 6201676    0    0     0    60  868 1383  0  0 100  0  0 2025-08-25 14:13:46
 0  0      0 31610184   5504 6201676    0    0     0     0  869 1403  0  0 100  0  0 2025-08-25 14:13:47
 0  0      0 31610084   5504 6201676    0    0     0     0 1506 1871  1  0 99  0  0 2025-08-25 14:13:48
 0  0      0 31610084   5504 6201676    0    0     0     0 1335 1808  0  0 99  0  0 2025-08-25 14:13:49
 0  0      0 31609756   5504 6201684    0    0     0     4  801 1373  0  0 100  0  0 2025-08-25 14:13:50
 0  0      0 31609756   5504 6201684    0    0     0    76  915 1427  0  0 100  0  0 2025-08-25 14:13:51
 0  0      0 31609504   5504 6201684    0    0     0     0 1352 1871  1  0 99  0  0 2025-08-25 14:13:52
 0  0      0 31609504   5504 6201688    0    0     0    28  892 1378  0  0 100  0  0 2025-08-25 14:13:53
 1  0      0 31607992   5504 6201688    0    0     0     0 1139 1886  1  0 99  0  0 2025-08-25 14:13:54
 0  0      0 31607992   5504 6201692    0    0     0     0 1170 1687  0  0 100  0  0 2025-08-25 14:13:55
 0  0      0 31607992   5504 6201692    0    0     0    84  921 1444  0  0 100  0  0 2025-08-25 14:13:56
 0  0      0 31606228   5504 6201692    0    0     0     0  970 1401  0  0 100  0  0 2025-08-25 14:13:57
 0  0      0 31606228   5504 6201692    0    0     0    16  876 1406  0  0 100  0  0 2025-08-25 14:13:58
 0  0      0 31606228   5504 6201692    0    0     0     0 1452 1753  1  0 99  0  0 2025-08-25 14:13:59
 0  0      0 31606228   5504 6201628    0    0     0    40 2588 3001  0  0 100  0  0 2025-08-25 14:14:00
 0  0      0 31606228   5504 6201628    0    0     0    60  871 1408  0  0 100  0  0 2025-08-25 14:14:01
 0  0      0 31606228   5504 6201628    0    0     0     4 1034 1702  0  0 100  0  0 2025-08-25 14:14:02
 0  0      0 31606228   5504 6201628    0    0     0     0  848 1417  0  0 100  0  0 2025-08-25 14:14:03
 0  0      0 31605724   5504 6201628    0    0     0     8 2028 2359  1  0 98  0  0 2025-08-25 14:14:04
 0  0      0 31604716   5504 6201636    0    0     0    11 1626 2151  1  0 99  0  0 2025-08-25 14:14:05
 0  0      0 31604716   5504 6201644    0    0     0    68 1085 1613  0  0 100  0  0 2025-08-25 14:14:06
 0  0      0 31604716   5504 6201644    0    0     0     0  892 1436  0  0 100  0  0 2025-08-25 14:14:07
 0  0      0 31604716   5504 6201644    0    0     0     4  836 1374  0  0 100  0  0 2025-08-25 14:14:08
 0  0      0 31604716   5504 6201644    0    0     0    28  829 1367  0  0 100  0  0 2025-08-25 14:14:09
 0  0      0 31604716   5504 6201644    0    0     0     0  868 1512  0  0 100  0  0 2025-08-25 14:14:10
 0  0      0 31604716   5504 6201644    0    0     0    56  961 1488  0  0 100  0  0 2025-08-25 14:14:11
 0  0      0 31604716   5504 6201644    0    0     0     0 1150 1638  0  0 100  0  0 2025-08-25 14:14:12
 0  0      0 31604716   5504 6201644    0    0     0     0 1080 1485  0  0 99  0  0 2025-08-25 14:14:13
 0  0      0 31604716   5504 6201644    0    0     0     4  849 1376  0  0 100  0  0 2025-08-25 14:14:14
 0  0      0 31604716   5504 6201644    0    0     0     0  841 1401  0  0 100  0  0 2025-08-25 14:14:15
 0  0      0 31604716   5504 6201644    0    0     0    80  822 1382  0  0 100  0  0 2025-08-25 14:14:16
 0  0      0 31604464   5504 6201648    0    0     0     0  906 1402  0  0 100  0  0 2025-08-25 14:14:17
 2  0      0 31604464   5504 6201648    0    0     0     0 1134 1601  0  0 100  0  0 2025-08-25 14:14:18
 0  0      0 31604464   5504 6201652    0    0     0     0 2088 2187  1  0 99  0  0 2025-08-25 14:14:19
 0  0      0 31604464   5504 6201652    0    0     0     8 1028 1587  0  0 99  0  0 2025-08-25 14:14:20
